Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND16259,11%,78%,6,245,4,0,1,0,technical,low
IND37882,36%,50%,2,132,3,0,1,0,management,low
IND44221,43%,51%,2,130,3,0,1,0,IT,low
IND23617,40%,50%,2,127,3,0,1,0,IT,low
IND33084,86%,84%,4,246,6,0,1,0,IT,low
IND41440,38%,49%,2,145,3,0,1,0,IT,low
IND24107,46%,45%,2,138,3,0,1,1,IT,low
IND27133,37%,57%,2,129,3,0,1,0,product_mng,low
IND34114,43%,52%,2,150,3,0,1,0,product_mng,low
IND07563,66%,93%,5,253,5,0,1,0,product_mng,low
IND13444,37%,48%,2,160,3,0,1,0,product_mng,low
IND19814,77%,92%,5,235,5,0,1,0,IT,low
IND09591,38%,55%,2,151,3,0,1,0,sales,low
IND33355,39%,54%,2,127,3,0,1,0,sales,low
IND13063,41%,55%,2,151,3,0,1,0,sales,low
IND19397,10%,90%,7,290,4,0,1,0,sales,low
IND26476,9%,93%,6,249,4,0,1,0,sales,low
IND06339,41%,47%,2,131,3,0,1,0,marketing,medium
IND38938,39%,46%,2,159,3,0,1,0,sales,medium
IND09012,83%,99%,4,223,5,0,1,0,accounting,medium
IND44310,9%,87%,3,214,2,0,1,0,support,medium
IND37386,75%,81%,5,227,5,0,1,0,technical,medium
IND02510,44%,54%,2,127,3,0,1,0,management,medium
IND13330,10%,84%,6,293,5,0,1,0,marketing,medium
IND41423,42%,46%,2,141,3,0,1,0,marketing,medium
IND01176,10%,83%,6,300,4,0,1,0,marketing,medium
IND19762,10%,86%,6,309,4,0,1,0,sales,medium
IND38956,31%,77%,4,149,3,0,1,0,sales,medium
IND06773,42%,54%,2,159,3,0,1,0,sales,medium
IND25693,38%,50%,2,152,3,0,1,0,sales,high
IND34389,39%,57%,2,158,3,0,1,0,sales,low
IND34976,10%,97%,6,254,5,0,1,0,sales,medium
IND01316,11%,93%,6,294,4,0,1,0,sales,medium
IND41183,10%,92%,7,269,4,0,1,0,sales,medium
IND13348,11%,90%,7,247,4,0,1,0,sales,medium
IND42207,44%,65%,3,271,4,0,1,0,sales,low
IND08663,91%,96%,4,232,5,0,1,0,sales,low
IND18587,72%,100%,4,245,5,0,1,0,sales,low
IND27643,66%,66%,3,225,3,0,0,0,technical,low
IND17072,20%,69%,6,236,4,0,0,0,technical,low
IND05427,97%,78%,3,268,3,1,0,0,technical,low
IND25986,59%,73%,2,230,3,0,0,0,technical,low
IND08843,88%,60%,4,162,2,0,0,0,technical,low
IND27353,16%,73%,4,197,2,0,0,0,technical,low
IND28478,61%,96%,3,247,3,0,0,0,support,low
IND29565,52%,79%,4,234,3,0,0,0,support,low
IND38287,82%,49%,4,276,4,0,0,0,support,low
IND08271,75%,94%,5,217,2,0,0,0,support,medium
IND38494,62%,50%,4,156,2,0,0,0,support,medium
IND34208,91%,88%,3,189,2,0,0,0,support,medium
IND17735,61%,98%,2,238,4,0,0,0,support,medium
IND28833,79%,77%,3,201,6,1,0,0,support,medium
IND02629,90%,93%,4,263,3,1,0,0,support,medium
IND10191,75%,83%,3,146,3,0,0,0,support,medium
IND43530,81%,64%,4,213,3,0,0,0,support,medium
IND17967,59%,88%,3,159,2,0,0,0,technical,medium
IND35792,56%,83%,3,236,3,1,0,0,technical,medium
IND35334,98%,79%,5,257,4,0,0,0,technical,medium
IND39526,59%,72%,4,168,4,0,0,0,management,medium
IND28186,61%,67%,4,151,3,0,0,0,IT,high
IND43656,78%,70%,4,139,3,0,0,0,IT,low
IND07571,55%,93%,5,196,3,0,0,0,IT,medium
IND27812,20%,97%,4,237,5,0,0,0,IT,medium
IND34879,79%,44%,2,236,3,0,0,0,IT,medium
IND01122,52%,98%,4,265,3,0,0,0,product_mng,medium
IND34826,97%,52%,4,207,3,0,0,0,product_mng,low
IND27107,63%,94%,4,219,3,0,0,0,product_mng,low
IND24243,85%,99%,3,208,2,0,0,0,product_mng,low
IND03496,59%,74%,3,240,3,0,0,0,IT,low
IND37175,64%,60%,3,135,3,0,0,0,RandD,low
IND21095,80%,67%,3,236,3,1,0,0,RandD,low
IND28325,61%,75%,3,140,3,0,0,0,RandD,low
IND39447,87%,61%,3,162,2,0,0,0,RandD,low
IND43160,75%,59%,3,117,3,1,0,0,RandD,medium
IND13385,96%,51%,4,225,3,0,0,0,marketing,medium
IND27675,75%,92%,3,211,3,0,0,0,sales,medium
IND36945,19%,58%,4,173,5,0,0,0,accounting,medium
IND41587,52%,97%,4,170,3,0,0,0,support,medium
IND15544,60%,60%,3,242,3,0,0,0,technical,medium
IND19663,90%,81%,4,175,3,0,0,0,management,medium
IND23142,89%,92%,3,195,2,0,0,0,marketing,medium
IND32802,54%,93%,4,184,2,1,0,0,marketing,medium
IND34263,99%,55%,3,170,3,0,0,0,marketing,medium
IND08546,66%,56%,4,185,3,0,0,0,sales,medium
IND15808,92%,64%,4,259,2,0,0,0,sales,medium
IND43034,19%,72%,4,102,3,0,0,0,sales,medium
IND38773,39%,37%,5,156,4,0,0,0,sales,medium
IND01967,41%,68%,3,191,4,0,0,0,sales,medium
IND14121,60%,49%,3,239,2,0,0,0,sales,medium
IND29761,95%,54%,4,235,4,0,0,0,sales,medium
IND07488,51%,87%,2,130,4,0,0,0,sales,medium
IND39567,54%,74%,2,166,3,0,0,0,sales,medium
IND04209,16%,54%,5,206,5,0,0,0,sales,medium
IND24663,98%,77%,3,191,2,0,0,0,sales,medium
IND40470,65%,75%,3,214,3,0,0,0,sales,medium
IND27764,38%,50%,3,196,3,0,0,0,sales,medium
IND10082,95%,71%,4,151,4,0,0,0,sales,medium
IND20903,60%,62%,5,165,2,0,0,0,sales,medium
IND01422,78%,91%,3,177,2,0,0,0,sales,high
IND26857,19%,63%,6,241,6,0,0,0,sales,high
IND40766,56%,99%,4,230,3,0,0,0,sales,high
IND14383,21%,71%,4,270,2,0,0,0,sales,high
IND18773,83%,71%,3,234,4,0,0,0,accounting,high
IND34331,50%,64%,3,257,2,1,0,0,accounting,high
IND03888,74%,87%,5,264,3,0,0,0,accounting,high
IND11257,75%,83%,4,133,4,0,0,0,hr,high
IND16489,85%,66%,4,155,4,0,0,0,hr,high
IND17779,93%,59%,3,202,2,0,0,0,hr,high
IND41950,76%,70%,3,136,2,0,0,0,hr,high
IND070,91%,78%,3,269,3,1,0,0,technical,high
IND08992,22%,54%,6,169,4,0,0,0,technical,low
IND44600,78%,52%,5,192,3,1,0,0,technical,low
IND0813,53%,80%,4,241,3,1,0,0,technical,low
IND01695,58%,69%,4,165,3,0,0,0,technical,low
IND08834,99%,81%,3,183,2,0,0,0,technical,low
IND21502,62%,64%,4,163,3,0,0,0,technical,low
IND30491,59%,69%,3,162,3,0,0,0,technical,low
IND17797,13%,76%,5,219,4,0,0,0,technical,low
IND21986,19%,63%,4,278,6,0,0,0,technical,low
IND10236,94%,99%,2,273,4,0,0,0,technical,low
IND23929,53%,96%,4,272,2,0,0,0,support,low
IND44044,96%,85%,5,168,2,0,0,0,support,low
IND23756,62%,87%,4,221,3,1,0,0,support,low
IND09950,81%,86%,4,213,3,0,0,0,support,low
IND14167,63%,78%,4,275,3,0,0,0,support,low
IND03393,92%,68%,5,177,4,0,0,0,support,medium
IND22444,83%,74%,4,249,2,0,0,0,support,medium
IND24947,49%,37%,5,246,3,0,0,0,support,medium
IND42220,80%,66%,4,223,3,0,0,0,support,medium
IND05030,54%,76%,4,244,2,0,0,0,support,medium
IND31720,37%,72%,3,169,2,1,0,0,support,medium
IND35482,93%,56%,5,140,3,0,0,0,technical,medium
IND38696,88%,99%,5,253,2,0,0,0,technical,medium
IND19481,79%,87%,3,194,2,0,0,0,technical,medium
IND22905,65%,88%,4,173,3,0,0,0,management,medium
IND41534,72%,70%,4,172,3,0,0,0,IT,medium
IND07057,58%,49%,3,167,3,0,0,0,IT,medium
IND38137,37%,51%,2,153,3,0,0,0,IT,high
IND27580,87%,97%,4,243,3,0,0,0,IT,high
IND33159,63%,72%,6,163,4,0,0,0,IT,high
IND25952,72%,79%,3,221,3,0,0,0,product_mng,high
IND41307,36%,55%,3,191,3,0,0,0,product_mng,high
IND23329,96%,70%,4,272,3,0,0,0,product_mng,high
IND37075,52%,37%,2,118,2,0,0,0,product_mng,high
IND37068,16%,83%,5,173,4,0,0,0,IT,high
IND41156,63%,55%,4,200,3,1,0,0,RandD,low
IND43005,92%,76%,5,132,3,1,0,0,RandD,low
IND28635,82%,49%,4,180,2,0,0,0,RandD,low
IND38468,18%,54%,4,145,5,0,0,0,RandD,low
IND28640,73%,48%,4,139,2,0,0,0,RandD,low
IND43412,44%,61%,5,230,6,0,0,0,marketing,low
IND11550,73%,62%,4,247,4,0,0,0,sales,low
IND18720,62%,95%,4,140,2,0,0,0,accounting,low
IND33377,94%,80%,4,266,3,1,0,0,support,medium
IND34298,76%,74%,4,261,3,0,0,0,technical,medium
IND41466,89%,49%,4,275,3,0,0,0,management,medium
IND31659,90%,88%,5,254,2,0,0,0,marketing,medium
IND12154,100%,93%,5,231,2,0,0,0,marketing,medium
IND16928,71%,90%,3,138,3,0,0,0,marketing,medium
IND13948,73%,97%,4,163,3,0,0,0,sales,medium
IND28984,97%,90%,5,262,3,0,0,0,sales,medium
IND36788,60%,59%,4,201,3,0,0,0,sales,medium
IND27570,82%,67%,3,229,3,0,0,0,sales,medium
IND32383,95%,48%,4,228,2,0,0,0,sales,medium
IND05085,88%,65%,5,228,3,0,0,0,sales,medium
IND41831,79%,49%,3,273,3,0,0,0,sales,medium
IND35342,52%,96%,4,171,2,0,0,0,sales,medium
IND42746,22%,61%,3,148,5,0,0,0,sales,medium
IND04714,59%,96%,5,211,3,0,0,0,sales,medium
IND04934,84%,64%,2,211,3,0,0,0,sales,medium
IND22162,54%,41%,3,175,3,0,0,0,sales,medium
IND39854,100%,86%,4,245,4,0,0,0,sales,medium
IND12850,93%,59%,3,273,2,1,0,0,sales,medium
IND24016,96%,55%,3,225,4,1,0,0,sales,medium
IND32140,56%,41%,5,152,3,0,0,0,sales,medium
IND43191,49%,66%,5,194,3,0,0,0,sales,medium
IND0908,89%,51%,4,185,3,1,0,0,sales,high
IND25678,57%,91%,3,193,2,0,0,0,sales,low
IND43219,96%,64%,3,166,2,0,0,0,accounting,medium
IND39745,65%,89%,5,223,3,1,0,0,accounting,medium
IND35706,14%,66%,5,281,4,1,0,0,accounting,medium
IND06719,64%,49%,3,241,3,0,0,0,hr,medium
IND23548,98%,91%,3,165,2,1,0,0,hr,medium
IND42407,71%,59%,4,143,2,0,0,0,hr,medium
IND04970,96%,49%,5,137,3,0,0,0,hr,medium
IND23233,90%,57%,4,185,3,1,0,0,technical,medium
IND27864,52%,96%,3,271,3,1,0,0,technical,medium
IND40089,78%,98%,4,207,2,1,0,0,technical,medium
IND23037,62%,69%,4,184,3,0,0,0,technical,low
IND44352,60%,80%,4,253,2,0,0,0,technical,low
IND23613,82%,62%,3,152,6,0,0,0,technical,low
IND26606,52%,55%,3,225,2,0,0,0,technical,low
IND23206,13%,84%,5,189,5,0,0,0,technical,low
IND30602,97%,93%,3,153,2,0,0,0,technical,low
IND43055,63%,90%,4,245,3,0,0,0,technical,low
IND0411,68%,78%,5,233,3,0,0,0,technical,high
IND30522,74%,83%,4,210,3,0,0,0,support,low
IND35891,89%,57%,4,176,4,0,0,0,support,high
IND08225,28%,95%,5,191,3,0,0,0,support,high
IND33262,61%,90%,3,224,3,0,0,0,support,low
IND16528,67%,49%,3,185,3,0,0,0,support,low
IND05979,86%,64%,3,245,4,0,0,0,support,high
IND34235,87%,93%,3,173,2,0,0,0,support,low
IND19807,70%,95%,4,231,3,0,0,0,support,medium
IND25433,68%,84%,3,270,3,0,0,0,support,high
IND33892,69%,75%,5,196,3,0,0,0,support,medium
IND22731,97%,83%,3,238,2,0,0,0,support,medium
IND25753,62%,89%,4,261,2,0,0,0,technical,medium
IND43209,55%,87%,3,201,2,0,0,0,technical,medium
IND35773,61%,73%,3,252,3,0,0,0,technical,high
IND16758,15%,81%,3,191,5,0,0,0,management,medium
IND34804,84%,86%,3,199,3,0,0,0,IT,medium
IND43685,87%,64%,5,234,2,1,0,0,IT,medium
IND22996,93%,86%,4,192,4,0,0,0,IT,high
IND26128,14%,73%,6,237,5,0,0,0,IT,medium
IND30773,96%,70%,3,207,3,0,0,0,IT,high
IND19856,41%,63%,2,145,2,0,0,0,product_mng,low
IND38295,84%,96%,6,155,5,0,0,0,product_mng,medium
IND42519,94%,69%,5,145,2,0,0,0,product_mng,medium
IND075,60%,86%,6,247,6,0,0,0,product_mng,medium
IND18164,70%,73%,4,182,3,0,0,0,IT,medium
IND08339,29%,91%,4,183,4,0,0,0,RandD,low
IND25713,31%,51%,2,146,3,0,0,0,RandD,low
IND33876,73%,99%,3,241,3,0,0,0,RandD,low
IND02079,51%,52%,5,261,3,1,0,0,RandD,low
IND18050,58%,77%,4,140,3,0,0,0,RandD,low
IND33759,59%,97%,3,257,3,0,0,0,marketing,low
IND39553,95%,90%,3,186,2,0,0,0,marketing,low
IND05756,84%,93%,3,159,3,0,0,0,sales,low
IND44695,28%,37%,3,164,4,1,0,0,accounting,low
IND08129,94%,52%,4,217,6,1,0,0,support,low
IND44808,49%,59%,4,137,4,0,0,0,technical,high
IND14543,72%,50%,4,164,2,1,0,0,management,low
IND35849,19%,85%,5,249,3,0,0,0,marketing,low
IND14277,83%,95%,3,264,2,0,0,0,marketing,low
IND39810,79%,92%,4,208,2,1,0,0,marketing,low
IND42288,72%,61%,3,175,3,0,0,0,sales,high
IND0790,97%,74%,4,209,2,0,0,0,sales,low
IND21441,92%,83%,4,268,4,0,0,0,sales,low
IND37430,95%,53%,3,264,3,0,0,0,sales,low
IND38788,76%,64%,4,234,2,0,0,0,sales,high
IND02441,24%,62%,5,199,4,0,0,0,sales,low
IND02561,89%,99%,4,205,2,0,0,1,sales,medium
IND11425,69%,63%,5,140,4,0,0,1,sales,high
IND25541,92%,98%,3,257,3,0,0,1,sales,medium
IND28625,79%,61%,4,227,2,0,0,1,sales,high
IND37709,87%,94%,4,189,3,0,0,1,sales,medium
IND44742,89%,88%,5,241,2,1,0,0,sales,medium
IND02758,75%,77%,5,199,4,0,0,0,sales,medium
IND02277,78%,60%,4,206,3,0,0,0,sales,medium
IND09625,13%,62%,5,268,3,0,0,0,sales,medium
IND28527,94%,86%,3,221,3,1,0,0,sales,medium
IND09722,94%,88%,4,262,2,0,0,0,sales,medium
IND08921,67%,60%,5,253,6,0,0,0,sales,medium
IND20041,60%,73%,5,241,3,0,0,0,sales,high
IND28865,62%,94%,4,252,4,0,0,0,accounting,low
IND34185,38%,52%,2,171,3,0,0,0,accounting,medium
IND05066,80%,77%,4,194,3,0,0,0,accounting,medium
IND42102,61%,42%,3,104,2,0,0,0,hr,medium
IND27848,61%,56%,4,176,3,0,0,0,hr,medium
IND44337,66%,80%,4,192,3,0,0,0,hr,medium
IND05752,56%,74%,3,154,2,0,0,0,hr,medium
IND25199,100%,55%,4,186,4,1,0,0,technical,medium
IND41143,73%,86%,3,200,4,0,0,0,technical,medium
IND10231,60%,66%,4,132,4,0,0,0,technical,medium
IND20020,78%,59%,5,236,3,0,0,0,technical,high
IND36502,48%,53%,3,211,4,0,0,0,technical,low
IND13506,90%,77%,4,273,2,0,0,0,technical,low
IND16169,16%,76%,4,223,4,0,0,0,technical,low
IND09819,50%,75%,3,204,2,0,0,0,technical,high
IND13967,66%,65%,3,196,3,1,0,0,technical,low
IND33618,44%,37%,2,219,2,0,0,0,technical,low
IND09921,95%,67%,4,261,3,0,0,0,technical,low
IND07770,90%,65%,3,254,2,0,0,0,support,high
IND12250,27%,48%,4,185,2,0,0,0,support,low
IND22654,51%,74%,6,98,3,0,0,0,support,low
IND04711,68%,76%,3,260,4,0,0,0,support,low
IND24764,97%,93%,5,137,2,1,0,0,support,low
IND38872,91%,75%,4,159,3,1,0,0,support,low
IND17871,76%,88%,5,265,4,0,0,0,support,low
IND34631,88%,61%,4,177,4,1,0,0,support,low
IND13588,83%,73%,4,247,2,0,0,0,support,medium
IND22533,78%,54%,3,161,3,0,0,0,support,medium
IND42206,52%,38%,2,103,3,0,0,0,support,medium
IND12418,63%,49%,4,151,3,0,0,0,technical,medium
IND21819,90%,74%,3,193,3,0,0,0,technical,medium
IND19614,48%,58%,3,194,3,0,0,0,technical,medium
IND28996,70%,60%,5,208,3,0,0,0,management,medium
IND43103,68%,66%,4,229,3,0,0,0,IT,medium
IND10985,70%,87%,3,166,2,0,0,0,IT,medium
IND03540,77%,50%,3,141,3,0,0,0,IT,medium
IND34436,73%,93%,3,249,2,0,0,0,IT,medium
IND36510,87%,48%,4,264,3,0,0,0,IT,medium
IND38524,65%,98%,3,252,2,0,0,0,product_mng,high
IND44155,62%,70%,2,134,3,0,0,0,product_mng,low
IND01452,53%,51%,3,274,2,1,0,0,product_mng,medium
IND42313,59%,39%,5,200,4,0,0,0,product_mng,medium
IND06159,87%,72%,2,154,3,0,0,0,IT,medium
IND20587,47%,53%,3,111,4,0,0,0,RandD,medium
IND27367,96%,81%,3,247,3,0,0,0,RandD,low
IND05929,79%,74%,3,169,3,0,0,0,RandD,low
IND15613,84%,60%,3,250,3,1,0,0,RandD,low
IND27972,68%,49%,3,178,3,1,0,0,RandD,low
IND18063,86%,66%,4,251,3,0,0,0,RandD,low
IND23666,73%,98%,5,272,2,0,0,0,marketing,low
IND06103,90%,67%,2,229,4,0,0,0,sales,low
IND26230,63%,64%,3,180,3,0,0,0,accounting,low
IND15702,71%,72%,3,271,2,0,0,0,support,low
IND26970,71%,68%,5,226,3,0,0,0,technical,low
IND05065,95%,62%,4,150,2,0,0,0,management,low
IND18102,51%,86%,4,260,3,1,0,0,marketing,low
IND29325,77%,91%,4,161,3,0,0,0,marketing,low
IND35652,48%,51%,3,136,3,0,0,0,marketing,low
IND08382,93%,91%,2,238,2,1,0,0,sales,low
IND15424,83%,86%,4,98,4,0,0,0,sales,low
IND41273,61%,73%,5,156,4,0,0,0,sales,low
IND42395,97%,89%,4,248,2,0,0,0,sales,low
IND23457,50%,81%,3,170,2,0,0,0,sales,low
IND37906,84%,54%,3,245,3,0,0,0,sales,low
IND06796,58%,38%,4,203,5,0,0,0,sales,low
IND39633,59%,72%,3,182,3,0,0,0,sales,medium
IND07532,77%,83%,3,175,3,0,0,1,sales,medium
IND08332,78%,40%,4,145,5,1,0,1,sales,medium
IND20748,60%,96%,4,220,3,1,0,1,sales,medium
IND42981,53%,77%,4,259,2,1,0,1,sales,medium
IND05546,73%,69%,3,228,2,0,0,1,sales,medium
IND33814,76%,94%,3,189,3,0,0,0,sales,medium
IND21779,12%,61%,6,257,3,0,0,0,sales,medium
IND41621,20%,98%,3,180,6,0,0,0,sales,medium
IND36839,50%,77%,4,180,3,0,0,0,sales,medium
IND25032,79%,65%,5,215,2,1,0,0,sales,medium
IND13278,96%,68%,3,132,2,0,0,0,sales,medium
IND36399,26%,69%,5,213,2,0,0,0,accounting,high
IND16716,80%,72%,4,173,3,0,0,0,accounting,low
IND07767,43%,71%,3,186,2,0,0,0,accounting,medium
IND17218,87%,71%,4,157,2,0,0,0,hr,medium
IND18922,63%,75%,4,175,4,0,0,0,hr,medium
IND39143,58%,48%,3,135,3,1,0,0,hr,medium
IND11008,20%,42%,4,256,5,0,0,0,hr,low
IND44433,62%,71%,4,268,3,0,0,0,technical,low
IND40756,91%,94%,5,159,3,0,0,0,technical,low
IND37418,66%,91%,3,191,4,0,0,0,technical,low
IND39127,53%,81%,3,275,2,0,0,0,technical,low
IND42526,52%,98%,5,217,2,1,0,0,technical,low
IND19752,100%,88%,6,201,4,0,0,0,technical,low
IND25440,73%,67%,4,205,3,0,0,0,technical,low
IND42581,65%,67%,3,240,2,1,0,0,technical,low
IND06842,50%,95%,5,137,3,0,0,0,technical,low
IND07123,94%,59%,4,241,2,0,0,0,technical,low
IND07924,48%,86%,5,198,4,0,0,0,technical,low
IND20840,67%,87%,5,254,2,0,0,0,support,low
IND44896,73%,94%,4,262,3,0,0,0,support,low
IND44441,63%,71%,4,244,2,0,0,0,support,low
IND04260,84%,84%,4,266,3,0,0,0,support,low
IND33121,20%,94%,6,191,5,0,0,0,support,low
IND43379,76%,57%,3,148,3,1,0,0,support,low
IND32061,55%,54%,3,233,2,0,0,0,support,low
IND05457,80%,55%,4,178,2,1,0,0,support,low
IND29006,64%,91%,3,165,3,1,0,0,support,low
IND29367,59%,97%,5,179,6,0,0,0,support,medium
IND24761,92%,98%,3,149,3,0,0,0,support,medium
IND12552,75%,76%,3,269,2,1,0,0,technical,medium
IND29921,69%,74%,5,227,2,0,0,0,technical,medium
IND18797,82%,93%,3,247,3,0,0,0,technical,medium
IND05900,88%,85%,3,220,3,0,0,0,management,medium
IND18432,89%,91%,3,233,2,0,0,0,IT,medium
IND05725,100%,79%,5,171,5,0,0,0,IT,medium
IND34520,66%,91%,4,234,2,1,0,0,IT,medium
IND44735,76%,92%,3,176,2,0,0,0,IT,medium
IND06029,80%,62%,5,190,4,1,0,0,IT,medium
IND26869,58%,86%,4,168,2,0,0,0,product_mng,medium
IND05682,73%,93%,3,205,3,0,0,0,product_mng,high
IND37568,100%,73%,5,189,3,1,0,0,product_mng,low
IND01761,18%,90%,4,282,4,0,0,0,product_mng,medium
IND21754,47%,46%,2,152,2,0,0,0,IT,medium
IND30563,92%,64%,4,217,4,0,0,0,RandD,medium
IND27777,51%,50%,4,130,3,0,0,0,RandD,medium
IND34251,81%,62%,4,153,4,0,0,0,RandD,low
IND05754,52%,57%,3,270,3,0,0,0,RandD,low
IND15264,95%,96%,3,220,3,0,0,0,RandD,low
IND07246,93%,64%,4,253,3,0,0,0,RandD,low
IND08456,98%,67%,4,209,6,0,0,0,marketing,low
IND25704,79%,79%,4,231,2,0,0,0,sales,low
IND37250,99%,73%,4,240,4,0,0,0,accounting,low
IND39331,64%,90%,5,266,3,0,0,0,support,low
IND44270,54%,44%,3,153,2,0,0,0,technical,low
IND08323,79%,59%,4,187,2,0,0,0,management,low
IND23867,55%,98%,4,185,2,1,0,0,marketing,low
IND39371,18%,81%,4,147,4,0,0,0,marketing,low
IND08152,56%,81%,4,188,3,1,0,0,marketing,low
IND21672,92%,67%,2,252,2,0,0,0,sales,low
IND34975,99%,75%,4,163,2,0,0,0,sales,low
IND08413,77%,85%,4,189,2,0,0,0,sales,low
IND11845,49%,52%,3,156,2,0,0,0,sales,low
IND44260,98%,58%,3,183,3,0,0,0,sales,low
IND18241,18%,54%,6,209,5,1,0,0,sales,low
IND06846,80%,82%,4,271,4,0,0,0,sales,low
IND27652,81%,77%,5,251,2,0,0,0,sales,low
IND19350,13%,61%,5,198,5,0,0,0,sales,medium
IND12213,58%,97%,3,274,4,1,0,1,sales,medium
IND38760,75%,63%,4,209,3,0,0,1,sales,medium
IND39801,80%,94%,4,271,4,0,0,1,sales,medium
IND03339,78%,60%,4,143,2,0,0,1,sales,medium
IND44411,92%,60%,5,236,3,1,0,1,sales,medium
IND16727,85%,98%,5,222,3,0,0,1,sales,medium
IND28686,52%,63%,3,233,3,0,0,1,sales,medium
IND10201,95%,84%,3,270,3,1,0,1,sales,medium
IND04513,81%,92%,5,258,3,0,0,1,sales,medium
IND22923,16%,82%,6,202,4,1,0,1,sales,medium
IND01928,91%,74%,3,150,2,0,0,0,accounting,medium
IND26634,62%,51%,4,193,3,0,0,0,accounting,high
IND39851,24%,42%,5,210,5,0,0,0,accounting,low
IND07865,88%,51%,3,208,3,0,0,0,hr,medium
IND24511,94%,73%,3,196,3,0,0,0,hr,medium
IND11726,76%,79%,5,187,4,0,0,0,hr,medium
IND15445,49%,67%,3,140,2,0,0,0,hr,medium
IND23765,93%,90%,4,256,4,0,0,0,technical,low
IND32490,92%,66%,4,113,3,0,0,0,technical,low
IND13216,19%,94%,4,196,5,0,0,0,technical,low
IND44844,66%,76%,3,170,3,0,0,0,technical,low
IND02512,16%,94%,4,261,6,0,0,0,technical,low
IND14010,83%,99%,5,132,3,0,0,0,technical,low
IND16102,69%,53%,3,153,3,0,0,0,technical,low
IND15185,82%,53%,3,147,3,1,0,0,technical,low
IND35129,88%,72%,5,244,2,0,0,0,technical,low
IND36608,31%,42%,4,108,4,0,0,0,technical,low
IND30447,83%,49%,4,218,2,0,0,0,technical,low
IND11663,94%,52%,5,133,3,0,0,0,support,low
IND13124,65%,79%,5,233,3,0,0,0,support,low
IND14177,60%,60%,4,147,3,0,0,0,support,low
IND0938,52%,43%,3,176,3,0,0,0,support,low
IND21470,66%,89%,4,169,4,0,0,0,support,low
IND27179,87%,87%,4,144,3,0,0,0,support,low
IND28059,20%,99%,5,151,3,1,0,0,support,low
IND38291,63%,91%,4,252,3,1,0,0,support,medium
IND06805,69%,98%,4,180,3,0,0,0,support,medium
IND40002,48%,61%,3,251,3,0,0,0,support,medium
IND34507,80%,80%,4,263,4,0,0,0,support,medium
IND04389,89%,74%,5,260,6,0,0,0,technical,medium
IND14324,67%,63%,3,227,3,0,0,0,technical,medium
IND03786,37%,86%,6,260,3,0,0,0,technical,medium
IND15146,93%,61%,5,158,3,0,0,0,management,medium
IND31442,69%,52%,3,186,3,0,0,0,IT,medium
IND41103,16%,61%,4,171,6,0,0,0,IT,medium
IND34780,81%,55%,3,199,2,1,0,0,IT,medium
IND10954,97%,63%,5,258,2,0,0,0,IT,medium
IND31095,77%,59%,4,273,2,0,0,0,IT,high
IND31509,75%,78%,2,259,3,0,0,0,product_mng,low
IND34189,88%,82%,3,265,3,0,0,0,product_mng,medium
IND01474,43%,51%,5,168,4,0,0,0,product_mng,medium
IND18988,99%,99%,4,163,4,0,0,0,product_mng,medium
IND21617,59%,65%,5,265,3,0,0,0,IT,medium
IND20927,89%,71%,4,190,3,0,0,0,RandD,low
IND10001,54%,73%,3,157,3,0,0,0,RandD,low
IND11347,32%,86%,4,266,4,0,0,0,RandD,low
IND31259,17%,55%,6,240,6,0,0,0,RandD,low
IND41407,78%,55%,3,143,3,0,0,0,RandD,low
IND0553,73%,68%,3,121,5,0,0,0,RandD,low
IND03607,65%,76%,2,170,5,0,0,0,IT,low
IND08666,80%,71%,4,161,4,0,0,0,IT,low
IND26578,61%,86%,3,239,3,0,0,0,IT,low
IND39778,67%,49%,3,224,3,0,0,0,IT,low
IND40565,63%,57%,3,242,3,0,0,0,product_mng,low
IND15273,51%,58%,4,140,2,1,0,0,product_mng,low
IND17365,82%,59%,5,170,3,0,0,0,product_mng,low
IND13033,79%,67%,5,156,2,0,0,0,product_mng,low
IND41271,49%,60%,2,113,5,0,0,0,IT,low
IND16098,70%,59%,3,138,3,0,0,0,RandD,low
IND19778,13%,50%,3,137,5,0,0,0,RandD,low
IND21716,83%,52%,5,217,3,0,0,0,RandD,low
IND27734,83%,91%,3,155,3,0,0,0,RandD,low
IND09279,19%,83%,5,280,4,0,0,0,RandD,low
IND20412,80%,81%,5,248,2,1,0,0,RandD,low
IND23513,49%,67%,2,190,8,0,0,0,marketing,medium
IND26189,92%,99%,3,176,8,0,0,0,sales,medium
IND28750,81%,55%,4,217,8,0,0,0,accounting,medium
IND39765,62%,91%,3,269,8,0,0,0,support,medium
IND29634,21%,70%,3,238,8,0,0,0,technical,medium
IND35618,95%,74%,5,243,6,0,0,0,management,medium
IND38267,51%,80%,4,198,6,0,0,0,marketing,medium
IND06167,52%,89%,3,188,6,0,0,0,marketing,medium
IND19052,64%,56%,3,257,6,0,0,0,marketing,medium
IND28650,62%,79%,4,268,6,0,0,0,sales,medium
IND09030,73%,88%,5,233,4,1,0,0,sales,medium
IND19234,32%,86%,4,214,5,0,0,0,sales,medium
IND44847,78%,96%,2,285,3,0,0,0,sales,high
IND04605,65%,91%,4,224,2,1,0,0,sales,low
